time,current,voltage,power,SOC
4304.0,0.103684,3.534177,0.366437608068,46.022194
4305.0,0.1030535,3.534116,0.364203023206,46.006339
4306.0,0.101554,3.534083,0.358900264982,45.990715
4307.0,0.101418,3.534156,0.35842703320799996,45.975113
4308.0,0.1012195,3.533983,0.35770799226850003,45.959540
4309.0,0.1025285,3.534176,0.362353764016,45.943767
4310.0,0.101502,3.534186,0.358726947372,45.928151
4311.0,0.1026165,3.534135,0.3626605642275,45.912364
4312.0,0.102511,3.534078,0.36228186985800004,45.896593
4313.0,0.1014845,3.534002,0.35864642596900004,45.880980
4314.0,0.1018665,3.534146,0.36001108350899996,45.865308
4315.0,0.1029455,3.534124,0.363822162242,45.849471
4316.0,0.101067,3.534192,0.357190182864,45.833922
4317.0,0.102801,3.53416,0.36331518216,45.818106
4318.0,0.1023255,3.534085,0.3616270146675,45.802364
4319.0,0.102913,3.534012,0.363695776956,45.786531
4320.0,0.1016245,3.534104,0.359151551948,45.770897
4321.0,0.130557,3.528491,0.460669199487,45.750811
4322.0,0.13169,3.528275,0.46463853475,45.730551
4323.0,0.1323,3.528306,0.4667948838,45.710197
4324.0,0.130943,3.528296,0.462005663128,45.690052
4325.0,0.1323765,3.528294,0.467063210691,45.669686
4326.0,0.1312725,3.528279,0.46316600502749994,45.649491
4327.0,0.13121,3.528199,0.46293499078999995,45.629304
4328.0,0.1317005,3.528172,0.46466201648600003,45.609043
4329.0,0.132014,3.528147,0.465764798058,45.588733
4330.0,0.1292435,3.528114,0.45598580175900005,45.568849
4331.0,0.130085,3.52806,0.4589476851,45.548836
4332.0,0.1312935,3.528065,0.4632120020775,45.528637
4333.0,0.1316865,3.528094,0.464602350531,45.508378
4334.0,0.131397,3.528047,0.46357479165900006,45.488163
4335.0,0.130359,3.528035,0.459911114565,45.468108
4336.0,0.131278,3.527975,0.46314550205000005,45.447911
4337.0,0.1308155,3.527999,0.4615169531845,45.427786
4338.0,0.131144,3.527943,0.46266855679200003,45.407610
4339.0,0.1303425,3.527848,0.45982852794,45.387557
4340.0,0.1328505,3.527893,0.4686823489965001,45.367118
4341.0,0.1318445,3.527922,0.465137112129,45.346835
4342.0,0.131328,3.527822,0.463301807616,45.326630
4343.0,0.131302,3.527818,0.463209559036,45.306430
4344.0,0.131881,3.527967,0.46527181592699995,45.286141
4345.0,0.131026,3.52777,0.46222959201999997,45.265983
4346.0,0.1314325,3.527803,0.4636679677975,45.245762
4347.0,0.1304275,3.527831,0.4601261777525,45.225697
4348.0,0.1316725,3.527721,0.4645038433725,45.205439
4349.0,0.1310905,3.527737,0.4624528071985,45.185271
4350.0,0.1313685,3.527672,0.463424979132,45.165061
4351.0,0.1032835,3.533263,0.3649277690605,45.149171
4352.0,0.1028595,3.533426,0.363446431647,45.133347
4353.0,0.102531,3.533473,0.36229052016299995,45.117573
4354.0,0.102682,3.533432,0.36281986462399995,45.101775
4355.0,0.1031065,3.53342,0.36431856923,45.085913
4356.0,0.101613,3.533413,0.35904069516899995,45.070280
4357.0,0.1006695,3.533445,0.35571014142749996,45.054792
4358.0,0.101878,3.533453,0.359981124734,45.039119
4359.0,0.102693,3.533491,0.36286479126300003,45.023320
4360.0,0.1023775,3.533372,0.36173779193,45.007570
4361.0,0.1013045,3.533528,0.35796228727600005,44.991984
4362.0,0.103988,3.533486,0.367440142168,44.975986
4363.0,0.1029475,3.533466,0.363761491035,44.960148
4364.0,0.102824,3.533438,0.363322228912,44.944329
4365.0,0.1032575,3.533788,0.36489011441,44.928443
4366.0,0.1007715,3.533674,0.356093629491,44.912940
4367.0,0.1016905,3.533458,0.359319110749,44.897295
4368.0,0.102886,3.533486,0.363546240596,44.881467
4369.0,0.1026895,3.533535,0.36285694238250005,44.865668
4370.0,0.1026835,3.53343,0.362824959405,44.849871
4371.0,0.102489,3.533465,0.362141294385,44.834103
4372.0,0.102832,3.533374,0.363343915168,44.818283
4373.0,0.101928,3.533485,0.36016105908,44.802602
4374.0,0.1016835,3.533453,0.3592938681255,44.786958
4375.0,0.102764,3.533518,0.363118443752,44.771148
4376.0,0.102351,3.533368,0.361643748168,44.755402
4377.0,0.101274,3.533519,0.357853603206,44.739821
4378.0,0.101785,3.533456,0.35965281896,44.724162
4379.0,0.102785,3.53345,0.36318565825000004,44.708349
4380.0,0.103377,3.533355,0.365267639835,44.692445
4381.0,0.103046,3.533413,0.364104075998,44.676592
4382.0,0.1023325,3.533438,0.361585544135,44.660848
4383.0,0.102098,3.53341,0.36075409418,44.645141
4384.0,0.1025535,3.533466,0.36236930543100004,44.629363
4385.0,0.101282,3.53343,0.35787285726,44.613781
4386.0,0.1022235,3.533467,0.36120336387449997,44.598055
4387.0,0.103353,3.533413,0.36518883378899997,44.582154
4388.0,0.1038565,3.533353,0.3669616758445,44.566176
4389.0,0.1019105,3.533411,0.3600916817155,44.550498
4390.0,0.102289,3.533379,0.36142580453100004,44.534761
4391.0,0.1011625,3.533517,0.3574594135125,44.519198
4392.0,0.1024495,3.533427,0.3619978294365,44.503436
4393.0,0.101866,3.533454,0.359938825164,44.487764
4394.0,0.102243,3.5334,0.36126541619999997,44.472035
4395.0,0.1030895,3.533346,0.364250872467,44.456175
4396.0,0.1022955,3.533374,0.361448260017,44.440437
4397.0,0.102777,3.533321,0.36314413241699994,44.424625
4398.0,0.1015425,3.533352,0.35878539545999993,44.409003
4399.0,0.102351,3.533347,0.361641598797,44.393257
4400.0,0.1022205,3.533327,0.3611784526035,44.377531
4401.0,0.1042665,3.533305,0.3684053457825,44.361490
4402.0,0.102015,3.533305,0.36045010957499996,44.345795
4403.0,0.1036395,3.533279,0.36618726892049996,44.329851
4404.0,0.10149,3.533265,0.35859106485,44.314237
4405.0,0.102557,3.533219,0.36235634098299996,44.298459
4406.0,0.103266,3.533234,0.364862942244,44.282572
4407.0,0.101896,3.533276,0.360026691296,44.266895
4408.0,0.1024155,3.533085,0.3618426668175,44.251139
4409.0,0.102228,3.533256,0.36119769436800003,44.235412
4410.0,0.1035655,3.533192,0.36591679607600003,44.219479
4411.0,0.102315,3.533217,0.361501097355,44.203738
4412.0,0.1025535,3.533249,0.3623470513215,44.187960
4413.0,0.10222,3.533181,0.36116176182,44.172234
4414.0,0.102941,3.533193,0.363710420613,44.156397
4415.0,0.103259,3.533222,0.364836970498,44.140511
4416.0,0.131655,3.527593,0.464425256415,44.120257
4417.0,0.132803,3.527463,0.468457668789,44.099825
4418.0,0.1327375,3.527499,0.46823139851250006,44.079404
4419.0,0.130329,3.52741,0.45972381789,44.059354
4420.0,0.1310025,3.527372,0.46209455043000003,44.039199
4421.0,0.131694,3.527347,0.46453043581799996,44.018939
4422.0,0.131533,3.527331,0.46396042842300006,43.998703
4423.0,0.131733,3.527323,0.46466484075899994,43.978436
4424.0,0.1319575,3.527242,0.465446036215,43.958135
4425.0,0.131034,3.527242,0.46218862822800005,43.937976
4426.0,0.130659,3.527183,0.46085820359699997,43.917875
4427.0,0.131653,3.527226,0.464369884578,43.897620
4428.0,0.1317705,3.52719,0.46477958989500007,43.877348
4429.0,0.1316745,3.527158,0.464436766071,43.857090
4430.0,0.130828,3.52716,0.46145128848,43.836963
4431.0,0.131672,3.527103,0.464420706216,43.816706
4432.0,0.131455,3.527143,0.46366058306499996,43.796482
4433.0,0.130534,3.527114,0.46040829887600004,43.776400
4434.0,0.1305395,3.52712,0.46042848124,43.756317
4435.0,0.1326185,3.527068,0.467754467558,43.735914
4436.0,0.1300995,3.527021,0.4588636685895,43.715899
4437.0,0.129766,3.526991,0.457683514106,43.695935
4438.0,0.1315365,3.526999,0.4639291039635,43.675698
4439.0,0.131763,3.527,0.464728101,43.655427
4440.0,0.129796,3.526965,0.45778594914,43.635458
4441.0,0.1308015,3.526987,0.46133519008049995,43.615335
4442.0,0.1314365,3.526923,0.46356641488950007,43.595114
4443.0,0.131534,3.526885,0.46390529159000005,43.574878
4444.0,0.1316975,3.526914,0.464485756515,43.554617
4445.0,0.1324965,3.526838,0.46729369106699997,43.534233
4446.0,0.103136,3.532419,0.364319565984,43.518366
4447.0,0.1022115,3.532557,0.3610679498055,43.502641
4448.0,0.1029815,3.532542,0.363786473973,43.486798
4449.0,0.10154,3.532527,0.35869279158,43.471176
4450.0,0.102609,3.532584,0.362474911656,43.455390
4451.0,0.1034755,3.532564,0.365533826182,43.439471
4452.0,0.1032875,3.532584,0.36487176990000003,43.423580
4453.0,0.1025795,3.532549,0.3623671101455,43.407799
4454.0,0.102819,3.532583,0.36321665147699994,43.391981
4455.0,0.1019045,3.532614,0.359989263363,43.376303
4456.0,0.1029515,3.53259,0.363685439385,43.360464
4457.0,0.104239,3.5326,0.3682346914,43.344427
4458.0,0.1035235,3.532608,0.365707944288,43.328501
4459.0,0.100002,3.532588,0.353265865176,43.313116
4460.0,0.103883,3.532627,0.366979890641,43.297134
4461.0,0.103093,3.532626,0.36418901221800004,43.281273
4462.0,0.1015485,3.532607,0.3587309419395,43.265651
4463.0,0.10309,3.532572,0.36417284748,43.249791
4464.0,0.104209,3.532604,0.36812913023599997,43.233758
4465.0,0.101953,3.532593,0.360158454129,43.218073
4466.0,0.1031805,3.532614,0.364496878827,43.202199
4467.0,0.102939,3.532612,0.363643546668,43.186363
4468.0,0.101476,3.532555,0.35846955117999996,43.170751
4469.0,0.1018355,3.532571,0.35974113407049996,43.155084
4470.0,0.1030035,3.532532,0.36386315986199996,43.139237
4471.0,0.103186,3.532581,0.364512903066,43.123362
4472.0,0.104209,3.532579,0.368126525011,43.107330
4473.0,0.10293,3.532594,0.36360990041999997,43.091495
4474.0,0.101938,3.53264,0.36011025632,43.075812
4475.0,0.1014675,3.532542,0.358438205385,43.060202
4476.0,0.101524,3.532554,0.35863901229600004,43.044583
4477.0,0.102701,3.532548,0.362796212148,43.028783
4478.0,0.1030495,3.532576,0.36403019051200003,43.012929
4479.0,0.102677,3.532567,0.362713381859,42.997132
4480.0,0.102671,3.53255,0.36269044105,42.981337
4481.0,0.102635,3.532533,0.362561524455,42.965547
4482.0,0.1038945,3.532568,0.367014386076,42.949563
4483.0,0.1025395,3.53255,0.36222591072500004,42.933788
4484.0,0.1040645,3.532473,0.3676050365085,42.917778
4485.0,0.1027985,3.532519,0.36313765442150003,42.901963
4486.0,0.1023185,3.532522,0.36144235225700005,42.886221
4487.0,0.102469,3.532529,0.361974714101,42.870457
4488.0,0.1018035,3.532536,0.35962452867600003,42.854795
4489.0,0.1019815,3.532517,0.3602513824355,42.839105
4490.0,0.102093,3.532517,0.360645258081,42.823399
4491.0,0.1024305,3.532512,0.361836970416,42.807640
4492.0,0.102927,3.532501,0.363589730427,42.791805
4493.0,0.1021495,3.532533,0.36084647968350003,42.776090
4494.0,0.101898,3.532522,0.35995692675600005,42.760413
4495.0,0.103718,3.532493,0.366383108974,42.744457
4496.0,0.1027075,3.53249,0.362813216675,42.728656
4497.0,0.102569,3.53247,0.36232191543,42.712876
4498.0,0.1027945,3.532479,0.36311941256549995,42.697061
4499.0,0.1022165,3.532479,0.3610776397035,42.681336
4500.0,0.1019755,3.532467,0.3602250885585,42.665647
4501.0,0.1037285,3.53244,0.36641470253999997,42.649689
4502.0,0.1029495,3.532454,0.363664373073,42.633850
4503.0,0.103206,3.532443,0.36456931225800004,42.617973
4504.0,0.104251,3.532443,0.368260715193,42.601934
4505.0,0.101087,3.532415,0.35708123510499995,42.586382
4506.0,0.1014785,3.532422,0.358464885927,42.570770
4507.0,0.101584,3.532424,0.35883775961599995,42.555142
4508.0,0.102914,3.532429,0.363536398106,42.539309
4509.0,0.104004,3.532385,0.36738216954,42.523308
4510.0,0.102781,3.532416,0.363065248896,42.507496
4511.0,0.1311655,3.526851,0.4626011748405,42.487316
4512.0,0.131607,3.526686,0.464136564402,42.467069
4513.0,0.131788,3.526553,0.4647573667639999,42.446794
4514.0,0.1320195,3.526581,0.4655774603295001,42.426483
4515.0,0.131101,3.52661,0.46234209760999995,42.406314
4516.0,0.132029,3.526498,0.46560000444200006,42.386002
4517.0,0.1321345,3.52655,0.46597892097499993,42.365673
4518.0,0.133163,3.526477,0.469596256751,42.345187
4519.0,0.131023,3.526403,0.46203990026900005,42.325029
4520.0,0.1306035,3.526449,0.4605665819715,42.304937
4521.0,0.1320875,3.526375,0.46579005781249994,42.284615
4522.0,0.131121,3.526403,0.462385487763,42.264443
4523.0,0.1316625,3.526361,0.46428950516249995,42.244187
4524.0,0.1315095,3.526344,0.463747736268,42.223955
4525.0,0.1314515,3.526303,0.4635378188045,42.203732
4526.0,0.131241,3.526253,0.462788969973,42.183541
4527.0,0.1319675,3.526291,0.46535580754249994,42.163238
4528.0,0.132129,3.526308,0.465927549732,42.142911
4529.0,0.130979,3.526283,0.461869021057,42.122760
4530.0,0.1311715,3.526233,0.46254127195949996,42.102580
4531.0,0.130477,3.526263,0.46009621745100004,42.082506
4532.0,0.1312925,3.526216,0.46296571418,42.062307
4533.0,0.1319765,3.526198,0.465375270347,42.042003
4534.0,0.132615,3.52618,0.4676243607000001,42.021601
4535.0,0.1316545,3.52612,0.46422956554000006,42.001347
4536.0,0.1323845,3.52612,0.46680363313999995,41.980980
4537.0,0.1316605,3.526139,0.46425322380950007,41.960724
4538.0,0.131287,3.526068,0.462926889516,41.940526
4539.0,0.132497,3.526109,0.467198864173,41.920142
4540.0,0.132187,3.526033,0.466095724171,41.899806
4541.0,0.104131,3.531328,0.367720715968,41.883785
4542.0,0.101986,3.531747,0.360188749542,41.868095
4543.0,0.102319,3.531778,0.36136799318199997,41.852354
4544.0,0.103298,3.531799,0.364827773102,41.836462
4545.0,0.103742,3.531793,0.366395269406,41.820502
4546.0,0.1024195,3.53181,0.361726214295,41.804745
4547.0,0.102892,3.531805,0.36339448005999997,41.788915
4548.0,0.1019935,3.531827,0.36022339712449997,41.773224
4549.0,0.103322,3.53183,0.36491573926,41.757328
4550.0,0.1023455,3.531858,0.361469772939,41.741583
4551.0,0.102057,3.531834,0.360448382538,41.725882
4552.0,0.101651,3.531811,0.359012119961,41.710243
4553.0,0.10202,3.531803,0.36031454206,41.694548
4554.0,0.1019575,3.531862,0.360099819865,41.678862
4555.0,0.102669,3.531833,0.362609762277,41.663067
4556.0,0.1023225,3.531844,0.36138710769,41.647325
4557.0,0.1025755,3.531834,0.362279638467,41.631544
4558.0,0.103311,3.531857,0.364879678527,41.615650
4559.0,0.101673,3.531838,0.359092564974,41.600008
4560.0,0.1015365,3.531898,0.358616561277,41.584387
4561.0,0.1019075,3.531836,0.35992057717000003,41.568709
4562.0,0.103033,3.531864,0.363898543512,41.552858
4563.0,0.103805,3.531842,0.36662285881,41.536888
4564.0,0.10262,3.531854,0.36243885748000004,41.521100
4565.0,0.102223,3.531855,0.361036813665,41.505373
4566.0,0.1014745,3.531808,0.35838845089599997,41.489762
4567.0,0.1027495,3.531843,0.3628951023285,41.473954
4568.0,0.10188,3.531801,0.35981988588,41.458280
4569.0,0.102709,3.531793,0.36274692723699997,41.442479
4570.0,0.103177,3.531796,0.364400115892,41.426606
4571.0,0.1022795,3.531803,0.3612310449385,41.410870
4572.0,0.1032295,3.531808,0.364586773936,41.394989
4573.0,0.103543,3.531792,0.36569233905599996,41.379059
4574.0,0.101204,3.531811,0.357433400444,41.363489
4575.0,0.102964,3.531791,0.363647328524,41.347649
4576.0,0.104062,3.531767,0.367522737554,41.331639
4577.0,0.101787,3.531834,0.359494787358,41.315980
4578.0,0.1030075,3.531808,0.36380271255999996,41.300132
4579.0,0.104065,3.53176,0.3675326044,41.284122
4580.0,0.1032205,3.531743,0.36454827833150005,41.268242
4581.0,0.102716,3.531756,0.36276784929600003,41.252440
4582.0,0.1032375,3.531759,0.3646099697625,41.236557
4583.0,0.1025075,3.53175,0.36203086312500005,41.220787
4584.0,0.102752,3.531764,0.36289581452799996,41.204979
4585.0,0.102395,3.531729,0.36163139095499997,41.189226
4586.0,0.1015255,3.531754,0.358563090727,41.173606
4587.0,0.101275,3.531688,0.3576717022,41.158026
4588.0,0.101505,3.531703,0.358485513015,41.142409
4589.0,0.102008,3.531723,0.360263999784,41.126716
4590.0,0.10182,3.531713,0.35959901765999996,41.111051
4591.0,0.1038725,3.531706,0.366847131485,41.095071
4592.0,0.101907,3.531704,0.359905359528,41.079393
4593.0,0.102704,3.53167,0.36271663568,41.063592
4594.0,0.1029045,3.531671,0.36342483841949996,41.047761
4595.0,0.1025065,3.531629,0.3620149280885,41.031991
4596.0,0.1026005,3.53165,0.362349055825,41.016206
4597.0,0.1015835,3.5316,0.35875228859999997,41.000578
4598.0,0.1035325,3.531644,0.36563993243,40.984650
4599.0,0.102306,3.531655,0.36130949643,40.968910
4600.0,0.1020825,3.531643,0.3605189465475,40.953205
4601.0,0.1029135,3.531653,0.3634547710155,40.937372
4602.0,0.1010035,3.531602,0.356704162607,40.921833
4603.0,0.1026675,3.531635,0.3625841363625,40.906038
4604.0,0.103858,3.53159,0.36678387422000003,40.890060
4605.0,0.101793,3.531593,0.359491446249,40.874400
4606.0,0.132073,3.526025,0.465692699825,40.854081
4607.0,0.1319535,3.525896,0.465254317836,40.833780
4608.0,0.1325415,3.525927,0.4673316534705,40.813389
4609.0,0.131013,3.525851,0.4619323170629999,40.793233
4610.0,0.13147,3.525804,0.46353745188,40.773007
4611.0,0.130722,3.525785,0.46089766677,40.752896
4612.0,0.1320745,3.525716,0.46565717784200006,40.732577
4613.0,0.131528,3.525762,0.463736424336,40.712342
4614.0,0.131728,3.525716,0.46443551724800003,40.692076
4615.0,0.130796,3.525718,0.461149811528,40.671954
4616.0,0.1316215,3.525642,0.464050288503,40.651704
4617.0,0.130859,3.525631,0.46136054702900003,40.631572
4618.0,0.131989,3.52561,0.46534173829,40.611266
4619.0,0.1316605,3.525628,0.4641859452940001,40.591011
4620.0,0.131442,3.525577,0.46340889203400004,40.570789
4621.0,0.132087,3.525542,0.46567826615400004,40.550468
4622.0,0.1317445,3.525513,0.4644669474285,40.530199
4623.0,0.1301695,3.525498,0.45891231191099996,40.510173
4624.0,0.131499,3.525455,0.46359380704500003,40.489943
4625.0,0.131926,3.525581,0.4651157990059999,40.469646
4626.0,0.1306075,3.525466,0.460452300595,40.449553
4627.0,0.132118,3.525404,0.465769325672,40.429227
4628.0,0.129508,3.525398,0.456567244184,40.409303
4629.0,0.1332705,3.52548,0.4698424823399999,40.388799
4630.0,0.1306625,3.525433,0.46064188936249995,40.368698
4631.0,0.1317705,3.525364,0.4645389769620001,40.348425
4632.0,0.1296505,3.525346,0.45706287157299996,40.328479
4633.0,0.131492,3.525357,0.463556242644,40.308249
4634.0,0.1311335,3.525333,0.46228925495549994,40.288075
4635.0,0.132581,3.525324,0.467390981244,40.267678
4636.0,0.1022845,3.53089,0.36115531820499996,40.251942
4637.0,0.1013505,3.530998,0.35786841279899995,40.236349
4638.0,0.1029625,3.531069,0.3635676919125,40.220509
4639.0,0.102657,3.531067,0.362488745019,40.204716
4640.0,0.103055,3.531067,0.363894109685,40.188861
4641.0,0.102412,3.531081,0.361625067372,40.173105
4642.0,0.1033145,3.531056,0.364809285112,40.157211
4643.0,0.102147,3.531081,0.360689330907,40.141496
4644.0,0.102219,3.531104,0.360945919776,40.125770
4645.0,0.1024725,3.531106,0.36184125958499996,40.110005
4646.0,0.1028,3.531054,0.3629923512,40.094190
4647.0,0.1016655,3.53105,0.358985963775,40.078549
4648.0,0.1030035,3.531087,0.3637143198045,40.062702
4649.0,0.1019715,3.531111,0.36007268533650005,40.047014
4650.0,0.1033465,3.53107,0.364923725755,40.031115
4651.0,0.101113,3.531102,0.357040316526,40.015559
4652.0,0.103021,3.531091,0.363776525911,39.999709
4653.0,0.1028855,3.531066,0.363295490943,39.983881
4654.0,0.103648,3.531047,0.36598595945600004,39.967935
4655.0,0.1025595,3.531064,0.362144158308,39.952157
4656.0,0.1036785,3.531083,0.3660973888155,39.936206
4657.0,0.1010335,3.531086,0.356757977381,39.920662
4658.0,0.103005,3.531108,0.36372177954,39.904816
4659.0,0.1032085,3.531081,0.36443757338849997,39.888937
4660.0,0.1022975,3.53107,0.361219633325,39.873199
4661.0,0.100992,3.531072,0.356610023424,39.857662
4662.0,0.102026,3.531036,0.360257478936,39.841966
4663.0,0.10155,3.531059,0.35857904145,39.826343
4664.0,0.102885,3.531083,0.36329547445500004,39.810514
4665.0,0.102858,3.531061,0.363197872338,39.794690
4666.0,0.102846,3.531087,0.36315817360200003,39.778867
4667.0,0.102271,3.531063,0.361125344073,39.763133
4668.0,0.101917,3.531045,0.359873513265,39.747454
4669.0,0.1022385,3.531036,0.36100782408599996,39.731725
4670.0,0.102243,3.531038,0.36102391823400004,39.715995
4671.0,0.1018105,3.531016,0.359494504468,39.700332
4672.0,0.103286,3.531025,0.36470544815,39.684442
4673.0,0.102444,3.531042,0.36173406664799995,39.668681
4674.0,0.1025115,3.531024,0.36197056677600004,39.652910
4675.0,0.1027865,3.53102,0.36294118723,39.637097
4676.0,0.103675,3.531027,0.366079224225,39.621147
4677.0,0.1011845,3.531011,0.3572835825295,39.605580
4678.0,0.1028795,3.531001,0.3632676173795,39.589752
4679.0,0.101946,3.531026,0.359973976596,39.574068
4680.0,0.1014755,3.530996,0.358309584598,39.558457
4681.0,0.101758,3.531033,0.359310856014,39.542802
4682.0,0.101959,3.530997,0.360016923123,39.527116
4683.0,0.1015105,3.530939,0.35842738335950003,39.511499
4684.0,0.102331,3.531036,0.361334444916,39.495756
4685.0,0.1018485,3.530962,0.359623183257,39.480087
4686.0,0.102653,3.531001,0.36246784565299994,39.464294
4687.0,0.1024655,3.530935,0.3617990202425,39.448530
4688.0,0.1015955,3.530938,0.358727411579,39.432900
4689.0,0.1027685,3.530958,0.362871257223,39.417089
4690.0,0.102708,3.530997,0.362661639876,39.401288
4691.0,0.101694,3.53097,0.35907846318000003,39.385643
4692.0,0.1028505,3.530914,0.363156270357,39.369820
4693.0,0.101835,3.530906,0.35956981251,39.354153
4694.0,0.1019965,3.530879,0.3601372999235,39.338461
4695.0,0.1021995,3.530988,0.360865208106,39.322738
4696.0,0.1023625,3.530912,0.3614329796,39.306990
4697.0,0.1034745,3.530901,0.3653582155245,39.291071
4698.0,0.102916,3.530883,0.363384354828,39.275237
4699.0,0.103414,3.530839,0.365138184346,39.259328
4700.0,0.1023315,3.530935,0.3613258749525,39.243584
4701.0,0.584142,3.435116,2.006595530472,39.153716
4702.0,0.6123445,3.428631,2.0995033353795,39.059509
4703.0,0.612872,3.428099,2.100985890328,38.965221
4704.0,0.613427,3.427888,2.102759052176,38.870848
4705.0,0.61355,3.42728,2.1028076440000003,38.776456
4706.0,0.6129335,3.427032,2.100542718372,38.682158
4707.0,0.612949,3.426565,2.1003095901849997,38.587858
4708.0,0.6124845,3.426033,2.0983921089885,38.493630
4709.0,0.6118635,3.425835,2.0961433935225,38.399497
4710.0,0.6117965,3.425718,2.0958422823869998,38.305375
4711.0,0.61424,3.425095,2.1038303527999997,38.210876
4712.0,0.612826,3.424858,2.098842028708,38.116595
4713.0,0.6126295,3.424676,2.098057545542,38.022345
4714.0,0.613334,3.424359,2.1002758029060002,37.927986
4715.0,0.6144245,3.423984,2.103779657208,37.833459
4716.0,0.613028,3.423788,2.098877910064,37.739147
4717.0,0.613785,3.423379,2.101218679515,37.644718
4718.0,0.6122625,3.423293,2.0959539304125,37.550524
4719.0,0.6142155,3.423147,2.1025499461785,37.456029
4720.0,0.6142555,3.42285,2.102504438175,37.361528
4721.0,0.6144225,3.422731,2.1030029378475,37.267002
4722.0,0.613756,3.422283,2.100446724948,37.172578
4723.0,0.614673,3.422079,2.1034595651670003,37.078013
4724.0,0.6125545,3.422174,2.096268083483,36.983774
4725.0,0.613865,3.421988,2.10063866362,36.889333
4726.0,0.61372,3.421578,2.09989085016,36.794914
4727.0,0.6145445,3.421391,2.1025970213995,36.700369
4728.0,0.6149775,3.421047,2.1038669314425,36.605757
4729.0,0.613985,3.420983,2.100432247255,36.511298
4730.0,0.614012,3.420892,2.100468738704,36.416835
4731.0,0.614448,3.420751,2.101873610448,36.322304
4732.0,0.613824,3.420546,2.099613227904,36.227870
4733.0,0.613821,3.420126,2.099345161446,36.133436
4734.0,0.6128075,3.420362,2.0960234863149996,36.039158
4735.0,0.6137445,3.420022,2.099019692379,35.944735
4736.0,0.6140985,3.419983,2.1002064303255,35.850259
4737.0,0.6136485,3.419631,2.0984514337035,35.755851
4738.0,0.6147315,3.4194,2.1020128911,35.661277
4739.0,0.613547,3.419591,2.098079799277,35.566885
4740.0,0.613093,3.419412,2.096417561316,35.472563
4741.0,0.615438,3.418963,2.1041597507940004,35.377881
4742.0,0.6142725,3.418753,2.1000459521925,35.283377
4743.0,0.61433,3.418698,2.10020874234,35.188865
4744.0,0.6146765,3.41872,2.10140684408,35.094299
4745.0,0.6128135,3.418675,2.0950101921125,35.000020
4746.0,0.6142555,3.418381,2.0997593303455,34.905519
4747.0,0.6144875,3.418194,2.100437485575,34.810983
4748.0,0.6154355,3.418038,2.1035819255490003,34.716300
4749.0,0.61564,3.417864,2.1041737929599997,34.621587
4750.0,0.6142125,3.417831,2.0992745230875003,34.527092
4751.0,0.612911,3.418082,2.094980056702,34.432798
4752.0,0.614971,3.417645,2.1017525632950003,34.338187
4753.0,0.6149665,3.41711,2.101408176815,34.243577
4754.0,0.6154275,3.417344,2.10312747456,34.148896
4755.0,0.614694,3.417455,2.10068908377,34.054328
4756.0,0.614439,3.417145,2.099627156655,33.959799
4757.0,0.6145425,3.417094,2.099949489495,33.865254
4758.0,0.615551,3.416854,2.1032478965539996,33.770553
4759.0,0.6176585,3.41645,2.1101993823250003,33.675529
4760.0,0.615329,3.416622,2.102346598638,33.580863
4761.0,0.614662,3.416677,2.100101518174,33.486300
4762.0,0.613685,3.416491,2.0966492793350002,33.391887
4763.0,0.6156115,3.416245,2.1030797088175,33.297177
4764.0,0.614183,3.41614,2.09813511362,33.202687
4765.0,0.615815,3.416125,2.103701016875,33.107947
4766.0,0.613671,3.41614,2.09638604994,33.013536
4767.0,0.6138205,3.416313,2.0970029538165003,32.919102
4768.0,0.6156345,3.41573,2.1028412306849997,32.824389
4769.0,0.6139085,3.415612,2.096873239502,32.729941
4770.0,0.6122905,3.41563,2.091357800515,32.635743
4771.0,0.6136975,3.415666,2.096185685035,32.541328
4772.0,0.6152385,3.415317,2.1012345081045,32.446676
4773.0,0.616809,3.415193,2.106521779137,32.351782
4774.0,0.6162395,3.415101,2.1045201326895002,32.256976
4775.0,0.6150335,3.415117,2.1004113614195,32.162355
4776.0,0.612841,3.415164,2.092952520924,32.068072
4777.0,0.613482,3.415033,2.095061274906,31.973690
4778.0,0.6140505,3.414946,2.096949298773,31.879221
4779.0,0.614188,3.414672,2.0972505663359997,31.784731
4780.0,0.615333,3.414608,2.101120984464,31.690064
4781.0,0.6147575,3.41453,2.099107926475,31.595486
4782.0,0.6139265,3.414425,2.0962059897625003,31.501036
4783.0,0.615574,3.414294,2.101750614756,31.406332
4784.0,0.616434,3.414334,2.104711564956,31.311496
4785.0,0.614424,3.41431,2.09783400744,31.216969
4786.0,0.616193,3.414039,2.103706933527,31.122170
4787.0,0.6150905,3.414175,2.1000266078375,31.027541
4788.0,0.6158235,3.414124,2.102497791114,30.932799
4789.0,0.6147085,3.413744,2.098457453624,30.838228
4790.0,0.6150455,3.413826,2.099658319083,30.743606
4791.0,0.615123,3.413689,2.099838618747,30.648972
4792.0,0.6146135,3.413686,2.0980975003610003,30.554416
4793.0,0.6138365,3.413641,2.0954174436965003,30.459979
4794.0,0.615582,3.413618,2.101361795676,30.365274
4795.0,0.6152235,3.413331,2.0999614444785,30.270625
4796.0,0.6163225,3.412926,2.103463084635,30.175806
4797.0,0.616047,3.413199,2.1026910043530003,30.081029
4798.0,0.615017,3.413369,2.099279962273,29.986411
